Source,Caption
./dataset/a9f394a6-2cac-443a-9a3e-d8bbcbb78bf1.pdf,Headlines
./dataset/e7510361-3ca7-4deb-be74-be5e4af38968.pdf,"Results for all participants regarding learning dynamics of layers 24, 25, 26 of OLMo-2 exhibiting three phase transitions when using English annotation and MMLU."
./dataset/211d488a-cc47-4992-a663-f4c72fce01f6.pdf,"Level 4: A flag object is the win condition, but there is currently no flag object to reach"
./dataset/375ccecf-cf73-44d2-93cb-132cde616051.pdf,Database information for a demonstration
./dataset/56a192fa-4664-4a59-94c1-0ee1465590e5.pdf,Llama2-13b
./dataset/0fe6d48f-2ce1-45d6-9695-847aeb6feafa.pdf,Examples captions generated by different models. Descriptions that violate chemical facts are marked in grey.
./dataset/9141fa02-8825-43a2-9fc4-4b784c95873f.pdf,Gemini 1.5 Pro
./dataset/64a3e409-b645-43c5-9b67-849097fad7ac.pdf,The architecture of our benchmarking-evaluation-assessment paradigm.
./dataset/0a915bc1-1fcc-4962-a3de-58bd45ead8be.pdf,Tensor-wise compression ratio statistic features.
./dataset/ba1cdd77-bef3-4518-bfad-c5ef3a4cdcf8.pdf,An illustration of the Schwartz value systems.
./dataset/5e5baee0-8b42-4942-8b9d-c371700e4359.pdf,LLMs cooperate with retriever.
./dataset/2aa4ee7c-10f2-4edd-af72-a756dad8cab2.pdf,Examples of specific design of the prompts for code generation task. The model generates the text highlighted in yellow.
./dataset/cf270fba-5775-4e61-b795-56f2c52060a8.pdf,Verification Successes of GPT-4o
./dataset/4870ba58-183a-47e9-a739-6b0ef8e0ac27.pdf,User interface for task: placing a watermark on an image.
./dataset/13927e65-c122-4037-be40-b108c62b4589.pdf,Instruction given to the human annotators.
./dataset/e9236fde-646b-4e41-bfc4-c2f1fad5d503.pdf,"High level overview of INT-FP-QSim. The user specifies the input model and the quantizer functions. The matrix multiplication layers (e.g., conv, linear) within the model are replaced with versions of the layers that have the quantizers attached. During forward pass, the quantizers are applied to the inputs, weights and outputs of each layer to simulate quantization."
./dataset/0af87de1-13b1-4a3c-82c2-7c0ca3369293.pdf,Three paradigms of LLM-based RS.
./dataset/78a93546-3753-4064-a791-b434480c8542.pdf,Claude-Instant vs. Gemini-Pro
./dataset/d5b2fef5-f017-4624-b49c-5ea95255791e.pdf,A case study of asking the follow-up question.
./dataset/74a9f6b4-8ea1-463f-b199-23fe78fe0580.png,Toy case of beam search with RLHFlow-Mistral-PRM-8B and RLHFlow-Deepseek-PRM-8B.
./dataset/14b32b87-a0f0-414a-a0e8-57ddfe157a5e.png,The variation of statistical metrics during PPO training on Helpsteer2-Preference.
./dataset/cebe5b47-7821-46c6-8957-2bd3fd1a66a2.png,"Figure (a) depicts the assessment results of medical experts, while Figure (b) shows a noteworthy correlation between CliMedBench and MedBench."
./dataset/b8372bba-ce41-418e-b564-871e4088a6e3.pdf,SILICON: A Systematic Framework for LLM-based Text Annotation
./dataset/9e6e74d9-4db0-4643-a1cc-71875fd4bd1f.png,Framework for COAT Synthesis Exploration.
./dataset/e3cbb197-1a51-4fb5-ab3f-54cd5a88047f.png,"The black-box LLM handicaps end-to-end task training through gradient backward. However, manual (sparse) and LLM (fine-grained) feedback can be used to optimize the retrieval model."
./dataset/f5670622-9119-4760-aefb-553f321245a0.png,Distribution of the record length of the Lithuanian component of the CulturaX dataset (in tokens).
./dataset/2d7707b7-2eb1-47da-8518-5994fefbbaf9.png,Distribution of preferred asset classes in portfolio (Investment Amount).
./dataset/2bcd04f5-e9ff-4fc8-a3a7-641457bd51db.png,Attention Q mapping.
./dataset/46fa5de8-df86-4d70-a641-424c6290755a.png,small FoodKG Recipe sample: left panel shows a 2-hop KG subgraph for the recipe node shown on the right.
./dataset/16b20cde-ed78-4de3-95f1-8f24b64760e3.pdf,Snippet examples of dialogue sessions between RealPsyDial and SimPsyDial.
./dataset/cecfdd79-e23c-475a-893a-972e4fd81725.pdf,An overview of the proposed methods.
./dataset/95239316-fa6e-426a-aea8-0322963cf25f.pdf,Attnention V mapping.
./dataset/e5b8623e-219e-4548-b7d1-f42df7b593a6.pdf,Example of Fixing Syntax Errors in Target Java Program
./dataset/9741893a-b6f8-484a-ae87-ed4d08418f9e.jpg,Average LLM Consistency (Only Including Real Parameters)
./dataset/333f54f0-28b8-4b71-876b-2f43abb9c043.png,Paraphrase Generation
./dataset/343ca564-6894-4f71-9b7b-9ebda883f2e3.png,Claude-3.5-Sonnet
./dataset/4e006edf-8d97-46b3-a034-4facb196a2dd.png,Llama2-13b
./dataset/7b8e0895-ee58-4954-8a52-4c0891db0022.png,The four levels of text spotting
./dataset/cc357488-4912-4023-96aa-b448c7c52a70.png,The process of Inference and Evaluation of our benchmark.
./dataset/3677fb53-53e8-41cc-b82b-45912ab057f7.png,"Compared to golden only, self-reflected trajectories help LLMs learn more effectively and efficiently."
./dataset/32ebfecd-3d57-48bc-99dd-56fe88d6c6db.png,An example constructed belief tree.
./dataset/5043bc6c-ad95-483b-a9a8-fb58281a4d84.png,Results for all participants regarding changes in the relationship with the brain using layer 25 of OLMo-2 and Japanese annotation and MMLU.
./dataset/b650adaa-f03c-4bff-9e1e-9936bab16a55.png,Power Law
./dataset/84222d63-03f4-4b69-bc68-a8bb459df7df.pdf,ML-MM
./dataset/9bcd7cf0-63c8-405b-baaf-b66563fb1504.pdf,Spectral Factor vs Temp
./dataset/15923c57-0bb4-423a-8ba5-f2c2cdf879f5.pdf,Doudizhu game replay for DouZero (landlord) v.s. DouZero (peasants). Here is the key frames of a complete game. The peasants wins finally.
./dataset/f68143fd-a939-4fdc-856e-3a3f12f25c09.png,Fluency error seen in MALT for Gemma-2-2b
./dataset/45a39ae3-d274-4e1e-accc-2be8dcfc22bd.png,"The correlation matrix for benchmarks. The closer the Spearman correlation is to 1, the more similar the rankings of the two benchmarks are."
./dataset/8becc94c-fa83-4722-94ba-9831642a87e8.png,Standard deviation on FPs on different models with scores of different prompt level .
./dataset/2168daa3-3513-483a-9c95-cfef5c5b7168.pdf,Exponential
./dataset/31b02e22-9af9-46b4-a61e-467f2b4ce956.pdf,An illustration of how the diagram grows with animated table glyphs during the code generation process.
./dataset/b6011601-5c37-442e-a220-482dcd1d0b91.pdf,Average Assessment Scores of LLMs/Human-Generated Text by Different LLMs
./dataset/f4e86171-e08d-453b-a4e0-02bb35627aea.pdf,"Example of the interaction between token-level sampling and action-level sampling for a two-armed bandit, showing the evolution of the probability that the first action is ultimately selected as the tokens are generated by the LLM."
./dataset/f4ee6f7e-719c-4412-a6c2-a6dcb4b465de.pdf,Changes in loss across the four training stages of MiniGPT-3D.
./dataset/8b6f5ea9-ad8a-4c91-8776-09dde70bdfd1.png,A visualization of the coverage map that is obtained during the training.
./dataset/4f5f94c3-a268-4f5c-85da-455b20119f64.png,L-ML
./dataset/16e30093-a363-4f13-8d68-fcfd6aef9c12.png,"LLM intelligence (measured as number of questions correctly answered using the baseline persona) versus raw bias scores. There is a negative correlation ($R^2=-0.68$, $p<0.05$) between intelligence and bias."
./dataset/eace8170-a534-478e-b8f0-1bf4764e5952.png,"Comparison of legal service methodologies, highlighting traditional LLMs, lawyer consultations, and the D3LM model. D3LM innovatively generates professional questions, mirroring the actions of a lawyer, to improve legal outcome accuracy without high costs, demonstrating a cost-effective, precise approach to legal assistance."
./dataset/f562ccfb-729d-4407-9012-758fa9a42799.png,Iteration number on C++ (O3).
./dataset/96dee0b7-c972-47ad-9376-077a5a570f13.png,(a) Left: Two node expansion paradigms on Game24: sentence-level and token-level. We adopt sentence-level setting in this task.
./dataset/640e62e5-11dd-49f2-92e0-b43a990f9551.png,Correlations between summarization metrics and treatment decisions for clinicians and models
./dataset/24dbf71f-04d5-4f0a-812d-ca07bc41cb63.png,"Effect of the fused distributions in accelerating the optimization process on BBH, where the x-axis denotes the number of training tokens and the y-axis denotes the exact match accuracy."
./dataset/cb993916-9c44-498b-95ce-6b37e9c50139.png,Comparison of the training stages and inference stage of all models.
./dataset/24f53a1c-ca89-45d2-8041-3ff03f32bf1a.png,Names
./dataset/f7277b64-8597-439d-a3ab-410f60a313b8.png,"Ratios of correct author attribute predictions on original texts that had different predicted labels on LLM-generated texts, grouped by the direction of change in predictions, broken down for different dimensions of investigated psychological constructs (i.e. personality, dispositional empathy, and morality)."
./dataset/3776d1a6-7618-4706-8009-d79bc7c7aaa7.png,"footnotesize Performance of RelD on automatic metrics (a) and human-in-the-loop metrics (b)(c), including results on IID validation dataset (b) and OOD dataset (c) among the selected LLMs."
./dataset/09beae6a-7bf6-40d2-93f0-fafeaa357c73.png,Average treatment ratio (ATR) for r/AskaDocs clinical contexts
./dataset/4398f9f0-2d79-48ae-8456-36741d669277.png,Examples of the three categories of questions in the programming comprehension task.
./dataset/93ab84af-adfb-4e42-a2e3-b0d883ed6a37.pdf,Combined Actor
./dataset/574c5a45-6141-4525-bfbf-1657054dd69e.pdf,MLP gate mapping.
./dataset/b786d490-eaed-4b10-a5be-2f671874a2db.pdf,Iteration two
./dataset/14aa8b0a-ed39-4463-ae8e-475253d34e68.pdf,UI widget preference selection.
./dataset/c125ce8c-cf41-4535-a6b1-13df2ce4f70a.pdf,BBH Navigate
./dataset/f33479bc-fdc0-40c3-b045-e4a8053ed013.pdf,MAE
./dataset/c0f935de-c45b-4c75-82fe-c3b8111bfc4a.pdf,MAPPO
./dataset/2b3cbb3b-ab25-47b3-ac5f-d5f0b177f2ca.pdf,A trajectory of commuting to work.
./dataset/0578c183-5a32-49f3-b8bc-c29692b07d78.pdf,Channel-wise each layer compression ratios.
./dataset/8feb6690-9a80-4f6c-8dd0-f8dd6a5a8436.pdf,The selected metrics of LLMs’ logging performance with different instructions.
./dataset/508d9cfc-8487-4cde-8abd-d9acbae9813e.png,Two paradigms for detecting hallucinations. The dashed lines denote the LLM generation process. The solid lines denote non-factuality detection.
./dataset/204359ed-96da-4583-b29c-f44978ebdfef.png,"Emotion score by LLMs for Q1 (Negative), Q2 (Positive), and Q3 (Neutral) categories."
./dataset/6fcb69c1-a1c6-41d3-85ad-a45cbd3f93da.png,Creative Task. Our VTimeLLM comprehends the visual information and crafts a poem inspired by it.
./dataset/22733533-aa60-4658-a298-1abc5fb42efe.png,Periodic Linear
./dataset/45843c7f-d2b4-4ebf-addf-2d99dcf74d4d.png,"Ratios of correct author attribute predictions on original texts that had different predicted labels on LLM-generated texts, grouped by the direction of change in predictions."
./dataset/5e87c638-1763-4c00-9cfb-32ceefefd317.jpg,"The illustration of different collaboration strategies, with each animal in the figures representing a different LLM."
./dataset/7bdeb909-7466-4bb3-8d1c-58a8ec6d1b80.pdf,The effect of the social roles of opinion sources on Vicuna's response to opinion contents.
./dataset/5fbd3110-a770-43b5-a91a-6e186897eb8c.pdf,"The relationships between hallucination, misinformation, disinformation, and related terms."
./dataset/ee64369f-ea57-4ed2-954f-5bf778940a5c.pdf,lan-retrieve
./dataset/a1acdb4e-c760-4ffc-bd6d-8895b423c197.pdf,ChatGPT
./dataset/478bd39f-ba52-458d-83ad-8447eb307070.pdf,"A self-reflected agent could autonomously identify, reflect on and correct errors based on interaction history."
./dataset/879d7017-0c12-4d23-a9f8-afdbde43f606.pdf,Observed differences in NDCG@10 for ranking+scoring vs. pure
./dataset/15529e7e-4ee1-43c5-942a-25c44b180731.pdf,"The default (no role) position of each LLM. Most LLMs, by default, espouse left and liberal-leaning positions. Mistal.AI's Mistral model was the most left and liberal, while Cohere's Command-light model was the most right and authoritarian leaning."
./dataset/89259703-a11f-4783-8415-298903c9a597.pdf,A sample response from Mistral when asked to predict the political orientation of the first author and explain its choice.
./dataset/c5d68aa2-ac5f-407a-aca4-661fb53c2e78.pdf,"The knowledge alignment example of the PKG module on the fact-checking task (FM2). The passage behind the ""Response"" is the background knowledge of the ""Input""."
./dataset/e6f994c2-2a5e-481a-9fb1-e0d4ae20f551.pdf,Skew vs Temp
./dataset/b47044de-43d3-46de-bb00-cd289fe03cd9.pdf,Hallucinations vs response length correlation of bigger models.
./dataset/8411f624-f024-4d9b-ba45-bafebaa35816.pdf,Psychological Data
./dataset/2a6b04e3-af1d-4731-a668-5c61028bdffb.pdf,Observed differences in AUPRC for pointwise scoring and ranking on benchmark datasets. Bootstr
./dataset/9feccf18-59df-4201-a231-a2a802c80558.pdf,"A multimedia inference task is combined with INoT Prompt and passed to LLM, then LLM internally processes the task according to the guidance of reasoning logic code in prompt, enabling self-denial and reflection occur within LLM instead of outside LLM. } %The upper part is a simulated LLM and human interaction scene, and the lower part is the construction of the core code-integrated prompt of INoT, where the construction of the prompt uses XML format to divide the prompt into multiple parts, each of which has a clear definition."
./dataset/0ac678ca-f548-4883-81a5-a6f5065fa386.pdf,"GPT-4 planning with and without feedback: Example 1 and Example 2 shows refinement of plans with context cues in VH and Franka Arm Simulation, respectively."
./dataset/93fe2021-eeab-44df-951f-983d888be505.pdf,GSM8K
./dataset/a937325d-e6ef-444b-8b94-c81dd6a388ed.pdf,The distribution of error types on error correction task.
./dataset/5e1140b9-822e-4e16-b6d8-0e8dce46f303.pdf,MMLU-Answer 2
./dataset/59204a4b-162e-4629-b62b-789ddb496c0f.pdf,Distribution of sentence embedding similarity across different LLMs and IFT datasets.
./dataset/9a07a484-ff87-482c-b312-a0816f12f227.png,Outline of the process
./dataset/38bbc128-b3d8-499c-b8b5-06d28ae77c13.png,"Two explanations towards two answer choices for an ECQA problem, where each graph node is analogous to a reasoning unit, and each graph edge serves as a reasoning step."
./dataset/086f5c73-ae4a-401a-8c83-e297d1ad996e.png,Comparing the ranking of Alignment Distances of 56 values in Philippines (top) and United States (bottom).
./dataset/0860da4e-b836-4312-8ad0-c9b87a10601a.png,Distributions of summarization quality metrics
./dataset/65869a2f-40b2-453e-9e04-54281f26cf36.png,"We report the changes in the ChatGPT's evidence preference before and after fragmenting the evidence. OthersToWhole means ChatGPT now favors the entire evidence supporting a different answer, which is inconsistent with its preference before fragmentation."
./dataset/9381497d-f94d-4c92-8a94-2686b5ef0ef5.png,Belief tree example.
./dataset/33cc08b9-26fe-44b9-92c8-83a80d8c4d29.png,The Methodology of F2A Against LLMs
./dataset/8ecd8fb3-2a43-41b4-9c16-53a920644d41.png,A segment of the Islamophobic thread shown in the context of the US.
./dataset/a59af2c2-6807-4921-a912-01e0a94f78f6.png,Harmonic mean of insight ($I$) and foresight ($F$) across various types of self-knowledge
./dataset/16ff6e74-36dd-4f8f-840d-630162e43524.png,Overall accuracy
./dataset/c2a62c7a-e8ac-48fe-bdd4-15f4b913edee.png,"bf Patchification}: given a 3D object, we first fit it into a voxel grid and then divide it into a sequence of small patches. Next, we utilize a patch-wise Variational Autoencoder (VAE) to extract the features of each patch individually and then reconstruct it back. It is important to note that only one VAE is trained for all the patches throughout the entire dataset, making our method a scalable approach."
./dataset/72bf9e52-a59b-4148-97be-e0b9439df509.png,Dead code: redundant statement.
./dataset/d9176e98-48a8-4ce3-9e38-6c90d33c24fd.png,Pointwise Scoring
./dataset/757b3360-8835-45d9-b38c-d0423ea7f0fa.png,"Overview of our approach: Document OCR is converted into a text representation using different verbalization strategies (blue). Before verbalization, we optionally degrade the OCR by applying noise to the spatial position of OCR geometries (red)."
./dataset/026f95c2-6a4c-43ee-92ad-dc9f9e62776a.png,The standardized zero-shot prompt template for all tasks.
./dataset/a1b161b3-6518-457f-98ca-37e848fcf2c0.png,Sample Visualization of Value Identification of Virtual Individuals
./dataset/52c3332e-e1f5-4b4e-8362-bb2ed659debb.png,"rchiname workflow, taking a NER task CoNLL-2003 as an example. The nodes (Format Control and Format Validation) in slight yellow are optional."
./dataset/b1159e00-a0b0-4f8b-8fda-71c6743ebae5.png,H-ML
./dataset/5a7d01ec-b96d-4c3a-a775-792e139c7c20.png,Curves of average SR (left) and completeness (right) over the number of refinement iterations for the NL method on Advanced tasks.
./dataset/eac36419-f9b3-49a1-b485-34d6d8e8a0d9.png,The prompt of Chatbot Agent in interaction log generation.
./dataset/d56b92d1-57c5-45fb-983f-a9972f78d9b6.png,Change in NDCG@10 for pointwise scoring on ordinal relevance scales
./dataset/f1ba157d-af5d-4b4f-ac76-1a94ec422ada.png,Overview of Psychological Traits and Human Simulations in LLMs.
./dataset/e136d53f-fa56-497f-b845-3a95c79c35fe.png,TTS case of Over-Criticism.
./dataset/60616e5c-2963-4d9e-9015-2ddd8d316291.png,"Comparative Overview of Prompt-based, Checklist-based, and the Proposed InteractEval Text Evaluation Methods: (A) Prompt-based evaluation generates task-specific prompts from a rubric for prediction scores. (B) Checklist-based evaluation uses human-created questions from the rubric to form prompts. (C) InteractEval combines human and LLM-generated attributes using Think Aloud methods to create questions and produce final prediction scores."
./dataset/498a8a8b-dc66-4eb3-9476-860e8a7960fb.png,50:MM
./dataset/b83f639d-951c-4072-aae4-e7b7ffaac370.png,Ablation Study about Length of Ensemble Steps for Probing Detection Set.
./dataset/54e0f6ef-e267-4c67-abc2-5c7af0227bf8.png,"Text similarity evaluated by BLEU, ROUGE, and METEOR."
./dataset/39cdb6fb-529c-42b3-8a92-d8afa1b929f6.png,Scoring and Ranking
./dataset/42106345-f91c-4427-95f3-2bfc36a6064d.pdf,Memory access pattern of the 32 threads in a warp (a) before and (b) after the weight bitplane layout optimization. Simultaneously accessed input activation blocks are in the same colors.
./dataset/eda55154-85d9-4a3a-bc9b-d1d191d92b7c.pdf,A bibliometric analysis and visualization of potential LLM and NLP methods for malware code analysis.
./dataset/3d827a6a-a7cc-4dd1-ae96-057090028294.pdf,"F1 scores of different models across various recipe types. Our model, KERL-Recom, consistently outperforms others with a significant margin in all categories."
./dataset/bd059872-0d3d-441e-a427-78e3e18c0597.pdf,The proportion of questions answered correctly by LLMs in different question categories under two QA prompting settings on NQ.
./dataset/4e7968fe-9067-41c0-b92b-865e356ba9d6.pdf,HH-RLHF
./dataset/c1a7e91a-76d5-437c-83ee-c0859710925f.pdf,The performance of different tool-invoking methods.
./dataset/85e38b5c-fcb5-4b4b-bd69-845330c1903a.png,"An overview of topics in this paper, with dash lines indicating their applicability to various downstream tasks."
./dataset/b552b628-2d77-4673-ba4d-7dad06cc3709.png,Model-level breakdown of how number of turns corresponds to treatment decisions (average treatment ratio).
./dataset/8e2735b8-831a-444b-9601-db83cc3747a1.png,A successful jailbreak on Llama3-8b for the harmful behavior ``Describe in detail how to use a phone to stalk and harass someone''.
./dataset/1259ff5f-459a-4a61-87d8-9761ebc566c5.png,"Data leakage occurs when a LLM unintentionally discloses sensitive information, proprietary techniques, or other private data in its outputs. Such incidents may lead to the improper acquisition of confidential data or intellectual property, breaches of privacy, and additional security compromises"
./dataset/4adc53fd-a2c2-475e-ac52-b7707bb9f2b8.png,Context inconsistency: inaccurate condition.
./dataset/7895d033-6af2-4c93-8a68-8d28a36ed8b6.png,A sample prompt of malware code analysis using a zero-shot approach for Android apps
./dataset/d37c3471-0771-48b2-81f3-15904264c4dd.png,footnotesize The performance of different numbers of categories in automatic (a) and human-in-the-loop metrics (b) on the validation dataset among the selected LLMs.
./dataset/e1724770-6d6c-4539-8657-f501816c023e.png,"Accuracy of NB models using only the $n$ ""most informative"" unigram features for each train set evaluated on its corresponding evaluation set."
./dataset/ce633aa9-510a-4f86-bacc-11b5fcd0ac61.png,Average Length of Query Expansions Generated by Different Models.
./dataset/e0208c28-80c7-4f05-af35-b5f9d98cb223.png,Iteration number on Python.
./dataset/b199ed09-ee19-431b-a286-55da7001482a.png,"The MTurk UI for commonsense questions, when first presented to the annotator."
./dataset/c79d2ebc-4e0a-441d-95db-5d7d401b9d04.pdf,Feature correlations by prompt
./dataset/aec5c501-d692-4a61-b38c-bcad83b68d6e.pdf,Structure of a single instance in WARP-benchmark.
./dataset/eec27160-55f7-4dd6-956e-5867216bab10.pdf,Workflow of collaboration between humans and LLMs for dataset construction.
./dataset/41f7c550-85b7-4d89-a89b-a7b84ecbb4ba.pdf,Accuracy on MedMC-QA.
./dataset/b7aa495f-7dff-42f7-b2ef-169f59ec694d.pdf,"Results for all participants regarding learning dynamics of layers 24, 25, 26 of LLM-jp exhibiting three phase transitions when using English annotation and MMLU."
./dataset/2909ef22-1671-491c-bfaf-1eeeaf57a072.pdf,"Overview of our retrieval method: the complex question is first decomposed into smaller subquestions, for which we iteratively perform retrieval and answer generation; once the retrieval is done for all subquestions, we merge the subgraphs and give the result as a hard (textualized graph) and a soft prompt (graph encoder output) to the model."
./dataset/d6b7088e-8ad8-4f60-af55-ef859073075b.pdf,Schematic diagram of scoring model
./dataset/e601aff9-f0bf-4fd9-8163-7e1e186328f7.pdf,Query-focused captioning pipeline and examples.
./dataset/27c32da5-0b57-4e93-bace-6900ac48e2e1.pdf,Level 12: The path towards the flag object (win condition) is blocked by lava because it is hot and baba object is set to melt
./dataset/da51525e-763e-4cf9-94d6-4805bb3d297a.pdf,RTP-LX Safety Evaluation of Hindi models. We report the fraction of prompt completions judged problematic by GPT-4 Evaluator and the heuristic Toxicity-200 exact match.
./dataset/6cfdbc17-d52f-4077-9e7e-60a35c1252de.pdf,The proportion of different optimization level on Python.
./dataset/7a269619-4a0b-46ae-89f5-45bea05296ed.pdf,Collaborative training in split learning scenario
./dataset/17bc946f-5e9d-4981-a860-62e6fee4b2e5.pdf,Llama2-7b
./dataset/a8277ea4-2146-475c-ab85-402bcac28e73.pdf,The RL/LLM Taxonomy Tree.
./dataset/67066389-fce5-43e6-8fd9-e0c7eb5dfd07.pdf,"Traditional vs. LLM Obfuscation Engine (METAMORPHASM BENCHMARK) a) Traditional: Code is fetched, disassembled, analyzed, obfuscated, assembled, and deployed. b) LLM: Code is fetched, disassembled, processed by LLM for obfuscation, assembled, and deployed"
./dataset/52dbbc22-05a1-45f8-93a2-0ac60f957adc.pdf,An example of the Financial Knowledge Inquiry Instruction.
./dataset/43dce328-4eb8-448d-933c-6091b2d20e34.pdf,"A conceptual diagram of the DDPG algorithm, showcasing the interactions between the actor and critic networks, the policy behavior, and the value functions."
./dataset/7a2aad11-ab86-4595-abbc-f6f6a2a367f0.pdf,Area Taxonomy of LLM-based QA agent.
./dataset/b22bd676-7d62-4c6d-85cf-e78056c4d163.pdf,"Impact of Feedback Loops on Evaluation Metrics. The graph demonstrates a clear upward trend in all evaluation metrics as the number of feedback loops increases, without significant fluctuations. Notably, upon incrementing the value of K beyond 3, the metrics stabilize around a consistent value. This value aligns with the results reported at K=3; therefore, data for values higher than K=3 are not included in the analysis."
./dataset/789c4527-74b8-4306-9505-96bc20f085cc.pdf,Attention K mapping.
./dataset/5e9dbc6a-b80e-4c6f-8ad2-64d2cb4bc8db.pdf,Local Articles Recall
./dataset/f25bfd18-a2fb-4320-ad9c-27d2fad7c9e4.pdf,MMLU-Question 3
./dataset/2777e36a-473b-4107-83fc-ab0c4c538f48.pdf,Persona Creation Prompt
./dataset/4dc126bc-1d3e-4b67-ba22-4a17b25b3355.pdf,"Linguistic differences between OCN and MTs. The left panel compares characters per sentence, while the right panel examines adversative conjunction ratio."
./dataset/673c8a90-75fd-4ecb-9bf6-138273832d1a.pdf,Rewriting Generation
./dataset/ed11a74a-8440-47d6-9393-b84ff3dc7be9.pdf,Demographic
./dataset/70cd47d7-de4b-468b-8202-bf7cbe581762.pdf,Observed differences in NDCG@10 for pointwise scoring and ranking
./dataset/f6283219-23d6-4242-b830-ffc639d31f23.pdf,-SNE plot of Human and LLM Generated Essays
./dataset/9845c278-57af-4ccf-a77e-201e152d03dc.pdf,A simple method that dynamically introduces retrieval for LLMs based on priori judgement strategy. We use ChatGPT with QA prompting under the retrieval-augmented setting as the baseline (w/o judgement).
./dataset/273031c7-542b-4122-ba15-c3fde316eeb3.pdf,MLP up mapping.
./dataset/c61eebc7-884c-4036-97cb-c15e6d9f95ee.pdf,Full log analysis of cognitive overload in decision making task.
./dataset/38db74e7-0abe-4691-b73e-170695420ef4.pdf,Overview of self-prompt.
./dataset/06699dd4-114f-4783-b642-dd74cebd47d2.pdf,Proportion of syntax and functional errors across iterations. Example of GPT-4o under Pass@$1$ metric.
./dataset/5a0fb1f4-f213-4714-b4ac-e5f1dabcff05.pdf,TruncFormer with a 64 bit field.
./dataset/afe06b0a-3d4e-484f-9dd5-c44a84332867.pdf,"A PDDL solver produces a plan based on a minimal domain file and problem file. Previous work assumes the domain file as given, while we predict the action definitions in the domain file."
./dataset/b94b090b-2dee-4ade-93d6-6ed7211e4867.pdf,"Left: Results of the human analysis on the reliability and diversity (lexical, structural) of samples generated by different methods; Right: Text examples in different grades of diversity."
./dataset/aced4df7-7cff-4704-a22e-4c00492e756c.pdf,"Sample example indicating that epistemic markers may influence an LLM-judge's decision.}%The top shows reference-guided evaluation in question answering, while the bottom illustrates pairwise evaluation in instruction following."
./dataset/52255715-3873-4f7f-bdba-cf9dc02366be.pdf,footnotesize The distribution of samples from each category with boxplots (a) and density plots (b). Cate: Category (The same below).
./dataset/f284b905-b7f9-48cd-835c-658bb6446a84.pdf,Pass at 5
./dataset/ee2510ee-d997-495c-b936-95c38d4c5bd9.pdf,Results for convergence of VA in chatting LLMs: model: Mistral
./dataset/a24ae66b-9b71-47cd-85e3-8e0846589d00.pdf,Neuron Activation Analysis:the comparison figure of neuron activation analysis and logit lens on Llama-3.1-8B-Instruct and Qwen2.5-3B-Instruct.
./dataset/bcca0f42-71ad-4a44-ad73-e924dc1f828d.pdf,Category Level
./dataset/908e83cb-a85f-443a-a2a8-7f6967acef9b.pdf,Llama2-13b
./dataset/fa8cb16e-8b16-452c-9261-4ad0b6ab296d.pdf,An illustration of my proposed pipeline leveraging a semi-symbolic representation of entities. The LLMs are interacted via few-shot prompting.
./dataset/82e40a36-1926-4e69-b947-52faa0c8baed.pdf,"The training pipeline overview of Mastermind-Go. It is designed to incorporate a hierarchical approach, featuring four distinct tasks that generate progressive and various Go board analyses. These analyses are then transformed into textual data for fine-tuning the LLM."
./dataset/e28f2e02-fb26-47ac-a301-31c6ca242778.pdf,Results for all participants regarding changes in the relationship with the brain using layer 25 of LLM-jp and Japanese annotation and MMLU.
./dataset/1e60d194-72b2-4838-a9bd-e7a392f8bbfb.pdf,The frequency of rankings of new words in the evaluation of the Phi3-mini.
./dataset/257bc055-569d-4d71-bee7-914fbf75e228.pdf,"Question-level breakdown of which model is the ``contrarian"" when only three models agree with the treatment label"
./dataset/7735a79e-06b8-4546-8768-9cf517789217.pdf,"Linguistic differences between NMTs and LLMs. The left panel compares MTLD, while the right panel examines ratio of brackets."
./dataset/25bc1221-4ca4-40de-8a2c-5dc2e3b813f6.pdf,500:G
./dataset/d5ac950d-f063-420c-9e32-2f4ce18d1686.pdf,Full patching results across all three model sizes and inputs. Results are for patching false inputs (shown) to true by changing the first token shown on the left. Numbers in parentheses are the index of the token in the full (few-shot) prompt.
./dataset/7eb6c247-3f63-4a3b-bea6-86b56d44cdc8.pdf,Value Anchor
./dataset/374d3085-5e89-40de-b2d2-9a948d8c204f.png,MMLU
./dataset/69003e55-80ad-4ee9-911a-6fd3c454fc2a.pdf,"The TrimCaching mechanism for caching LLMs in wireless edge networks. Popular LLMs are placed on edge servers, where users can download the requested LLMs from the edge network. To enhance storage efficiency, shared parameters across LLMs are cached only once on an edge server."
./dataset/4a322a4e-af99-4849-be43-0b7619687f1e.pdf,MMMU
./dataset/d9933dab-19f0-4ce0-9afe-a77f4604a049.pdf,"Isomorphic and Random Rotations in Color Space: The leftmost panel shows the full 3D color spectrum. The three right panels demonstrate how sample colors transform under different conditions: in their original positions, after a 90° rotation (an isomorphic transformation), and after random reassignment. This illustrates how structural relationships between colors are preserved in isomorphic rotations but disrupted in random rotations."
./dataset/57b383a9-ae5e-4565-9bd0-a2f41cf906b1.pdf,The generation quality of filtered examples over different thresholds.
./dataset/1a83a3b7-c56b-4b40-996d-82254a7b4299.pdf,Illustration of our proposed
./dataset/e05c39e8-f93d-4b4d-b2d1-7f8382d6dca4.pdf,Gemini 1.0 Pro
